,編號,車位類別,車位價格,車位面積平方公尺,車位所在樓層
196,RPQNMLQKQHOFFCD68CA,坡道平面,0,nan,nan
197,RPQNMLQKQHOFFCD68CA,坡道平面,0,nan,nan
198,RPQNMLQKQHOFFCD68CA,坡道平面,0,nan,nan
199,RPQNMLQKQHOFFCD68CA,坡道平面,0,nan,nan
200,RPQNMLQKQHOFFCD68CA,坡道平面,0,nan,nan
201,RPQNMLQKQHOFFCD68CA,坡道平面,0,nan,nan
202,RPQNMLQKQHOFFCD68CA,坡道平面,0,nan,nan
203,RPQNMLQKQHOFFCD68CA,坡道平面,0,nan,nan
204,RPQNMLQKQHOFFCD68CA,坡道平面,0,nan,nan
205,RPQNMLQKQHOFFCD68CA,坡道平面,0,nan,nan
206,RPQNMLQKQHOFFCD68CA,坡道平面,0,nan,nan
207,RPPNMLLKQHOFFCD08CA,坡道平面,0,25.33,nan
208,RPUNMLTLPHOFFAD66DA,坡道平面,0,nan,nan
209,RPPNMLNJQHOFFAD97CA,坡道平面,0,nan,nan
210,RPSOMLLJQHOFFCD38CA,坡道平面,0,nan,nan
211,RPQNMLPJQHOFFAD28CA,坡道平面,1000000,nan,nan
212,RPOOMLQJQHOFFAD28CA,坡道平面,1200000,30.14,nan
213,RPXNMLPKQHOFFHD17CA,坡道平面,0,nan,nan
214,RPVQMLKMPHOFFCD98CA,一樓平面,1200000,19.88,nan
215,RPVQMLKMPHOFFCD98CA,一樓平面,1200000,19.88,nan
216,RPPPMLLMPHOFFAD18CA,坡道機械,0,nan,nan
217,RPQNMLPJQHOFFCD48CA,坡道平面,0,nan,nan
218,RPQNMLPJQHOFFCD48CA,坡道平面,0,nan,nan
219,RPQNMLPJQHOFFCD48CA,坡道平面,0,nan,nan
220,RPQNMLPJQHOFFCD48CA,坡道平面,0,nan,nan
221,RPSQMLKMPHOFFCD68CA,坡道平面,0,nan,nan
222,RPQOMLOKQHOFFKD76CA,坡道平面,0,nan,nan
223,RPVNMLPKQHOFFCD56DA,坡道平面,0,nan,nan
224,RPRNMLLJQHOFFHD78DA,坡道平面,1100000,28.93,nan
225,RPUNMLPJQHOFFKD07CA,坡道平面,1300000,17.01,nan
226,RPUNMLPJQHOFFKD07CA,坡道平面,1300000,17.01,nan
227,RPUPMLPJQHOFFKD27CA,坡道平面,900000,34.57,nan
228,RPRNMLSJQHOFFKD07CA,坡道平面,1100000,17.01,nan
229,RPSNMLSJQHOFFKD17CA,坡道平面,1100000,17.01,nan
230,RPTNMLSJQHOFFKD27CA,坡道平面,1200000,19.23,nan
231,RPUNMLSJQHOFFKD37CA,坡道平面,1200000,19.23,nan
232,RPVNMLSJQHOFFKD47CA,坡道平面,1300000,19.23,nan
233,RPWNMLSJQHOFFKD57CA,坡道平面,1200000,19.23,nan
234,RPPOMLSJQHOFFKD96CA,坡道平面,1300000,19.23,nan
235,RPOOMLPKQHOFFAD28CA,坡道平面,0,nan,nan
236,RPOOMLMJQHOFFBD97CA,坡道平面,0,nan,nan
237,RPXNMLPJQHOFFCD56CA,坡道平面,0,19.86,nan
238,RPWNMLRJQHOFFKD47CA,坡道平面,0,nan,nan
239,RPRNMLOKQHOFFAD38CA,坡道平面,0,nan,nan
240,RPSQMLOJRHOFFAD78CA,坡道平面,0,nan,nan
241,RPSQMLTKQHOFFCD86CA,一樓平面,1200000,19.88,nan
242,RPROMLOLQHOFFHD66CA,坡道平面,0,nan,nan
243,RPVOMLPKQHOFFKD37CA,坡道平面,0,25.59,nan
244,RPQPMLOLQHOFFHD66CA,坡道平面,0,nan,nan
245,RPRPMLOJRHOFFAD58CA,一樓平面,0,nan,nan
246,RPRPMLOJRHOFFAD58CA,一樓平面,0,nan,nan
247,RPUOMLMLQHOFFAD68CA,坡道平面,0,17.4,nan
248,RPWNMLOKQHOFFKD27CA,坡道平面,1200000,19.23,nan
249,RPTNMLQKQHOFFKD17CA,坡道平面,1100000,19.23,nan
250,RPUNMLQKQHOFFKD27CA,坡道平面,1200000,19.23,nan
251,RPVNMLQKQHOFFKD37CA,坡道平面,1300000,19.23,nan
252,RPWNMLQKQHOFFKD47CA,坡道平面,1300000,19.23,nan
253,RPXNMLQKQHOFFKD57CA,坡道平面,1300000,19.23,nan
254,RPOOMLQKQHOFFKD76CA,坡道平面,1300000,19.23,nan
255,RPXNMLKMQHOFFAD78CA,坡道平面,1400000,35.35,nan
256,RPXNMLKMQHOFFAD78CA,坡道平面,1300000,30.5,nan
257,RPUPMLKLQHOFFCD78CA,一樓平面,1200000,19.88,nan
