,編號,土地位置,土地移轉面積(平方公尺),使用分區或編定,權利人持分分母,權利人持分分子,移轉情形,地號
930,RPUNMLPLOHOFFAA38CA,木柵段四小段,26.56,都市：住,60000.0,1302.0,持分移轉,1750000
931,RPXPMLOLOHOFFBA88CA,直興段二小段,6.0,都市：住,1.0,1.0,全筆移轉,220001
932,RPRSMLRLOHOFFCA98CA,文德段二小段,29.02,都市：住,10000.0,80.0,持分移轉,5610000
933,RPWRMLLJPHOFFCA68CA,碧湖段二小段,2.2,都市：住,100000.0,50.0,持分移轉,5080000
934,RPQOMLPLOHOFFCA28CA,長安段三小段,5.17,都市：其他:聯合開發區(捷),100000.0,443.0,持分移轉,3970000
935,RPQOMLPLOHOFFCA28CA,長安段三小段,0.3,都市：商,100000.0,443.0,持分移轉,4030000
936,RPQOMLPLOHOFFCA28CA,長安段三小段,1.05,都市：商,100000.0,443.0,持分移轉,4030001
937,RPUOMLPLOHOFFCA68CA,長安段三小段,4.76,都市：其他:聯合開發區(捷),100000.0,408.0,持分移轉,3970000
938,RPUOMLPLOHOFFCA68CA,長安段三小段,0.28,都市：商,100000.0,408.0,持分移轉,4030000
939,RPUOMLPLOHOFFCA68CA,長安段三小段,0.97,都市：商,100000.0,408.0,持分移轉,4030001
940,RPSNMLQLOHOFFCA48CA,文德段二小段,43.5,都市：住,10000.0,345.0,持分移轉,5600000
941,RPXPMLPLOHOFFCA09CA,潭美段五小段,47.04,都市：住,100000.0,6856.0,持分移轉,1660000
942,RPSOMLOJPHOFFDA38CA,南港段一小段,21.98,都市：商,10000.0,95.0,持分移轉,11330000
943,RPTOMLOJPHOFFDA48CA,南港段一小段,0.23,都市：商,10000.0,1.0,持分移轉,11330000
944,RPVOMLOLOHOFFDA78CA,中南段五小段,0.06,都市：住,1000.0,62.0,持分移轉,5470003
945,RPVOMLOLOHOFFDA78CA,中南段五小段,71.0,都市：住,1.0,1.0,全筆移轉,5480003
946,RPVOMLOLOHOFFDA78CA,中南段五小段,2.6,都市：住,1000.0,62.0,持分移轉,5500008
947,RPTOMLMLPHOFFDA48CA,敦化段一小段,27.38,都市：商,10000.0,1018.0,持分移轉,1100000
948,RPRNMLRLOHOFFEA68CA,三合段,46.74,都市：住,100000.0,1666.0,持分移轉,690000
949,RPTOMLOLOHOFFEA68CA,豐年段二小段,34.0,都市：住,5.0,2.0,持分移轉,1860000
950,RPUNMLOLOHOFFEA68CA,行義段一小段,4.99,都市：住,70000.0,201.0,持分移轉,3010000
951,RPPOMLSLOHOFFAA38DA,政大段二小段,31.44,都市：住,1000.0,40.0,持分移轉,2630000
952,RPWNMLQLOHOFFFA66DA,學府段二小段,1.42,都市：其他:道路用地,12.0,1.0,持分移轉,2830000
953,RPWNMLQLOHOFFFA66DA,學府段二小段,2.67,都市：其他:道路用地,12.0,1.0,持分移轉,4030000
954,RPQPMLSLOHOFFBA68DA,萬華段二小段,2.0,都市：商,1.0,1.0,全筆移轉,9250000
955,RPUNMLOLOHOFFFA78CA,金華段二小段,32.75,都市：住,12.0,1.0,持分移轉,5630000
956,RPWNMLTKPHOFFFA86CA,大安段一小段,1.07,都市：商,1609570.0,1349.0,持分移轉,2640000
957,RPWNMLTKPHOFFFA86CA,大安段一小段,1.78,都市：住,1609570.0,1349.0,持分移轉,2640001
958,SPWNMLTKPHOFFFA96CA,大安段一小段,1.07,都市：商,1609570.0,1349.0,持分移轉,2640000
959,SPWNMLTKPHOFFFA96CA,大安段一小段,1.78,都市：住,1609570.0,1349.0,持分移轉,2640001
960,RPPNMLMLPHOFFEA08CA,軟橋段,145.61,都市：住,100000.0,3438.0,持分移轉,790000
961,RPTNMLKMOHOFFEA28CA,光華段三小段,12.76,都市：商,10000.0,185.0,持分移轉,7370000
962,RPUNMLKMOHOFFEA38CA,光華段三小段,15.66,都市：商,10000.0,227.0,持分移轉,7370000
963,RPTNMLPLOHOFFEA68CA,豐年段二小段,21.5,都市：住,4.0,1.0,持分移轉,2210000
964,RPPPMLQLOHOFFEA58CA,永平段三小段,18.0,都市：其他:堤防用地,3.0,1.0,持分移轉,5470000
965,RPQOMLLMPHOFFCA08CA,潭美段三小段,23.66,都市：工,100000.0,577.0,持分移轉,8910000
966,RPSNMLTKPHOFFDA88CA,中南段一小段,0.83,都市：其他:保護區,135.0,1.0,持分移轉,3020007
967,RPSNMLTKPHOFFDA88CA,中南段一小段,0.92,都市：其他:道路用地,135.0,1.0,持分移轉,3020002
968,RPSNMLTKPHOFFDA88CA,中南段一小段,0.04,都市：工,135.0,1.0,持分移轉,3020003
969,RPSNMLTKPHOFFDA88CA,中南段一小段,0.11,都市：其他:道路用地,135.0,1.0,持分移轉,3020004
970,RPSNMLTKPHOFFDA88CA,中南段一小段,0.01,都市：其他:保護區,135.0,1.0,持分移轉,3020005
971,RPSNMLTKPHOFFDA88CA,中南段一小段,0.16,都市：其他:保護區,135.0,1.0,持分移轉,3020006
972,RPSNMLTKPHOFFDA88CA,中南段一小段,1.25,都市：其他:保護區,135.0,1.0,持分移轉,1880000
973,RPSNMLTKPHOFFDA88CA,中南段一小段,1.93,都市：住,135.0,1.0,持分移轉,1910000
974,RPSNMLTKPHOFFDA88CA,中南段一小段,1.24,都市：住,135.0,1.0,持分移轉,1920000
