,編號,車位類別,車位價格,車位面積平方公尺,車位所在樓層
31,RPVOMLLLNHOFFCE68CA,坡道平面,0,nan,nan
32,RPTNMLSKNHOFFAE78CA,其他,0,nan,nan
33,RPVOMLNLNHOFFCE88CA,坡道平面,0,nan,nan
34,RPRNMLKKOHOFFDE18CA,坡道平面,0,nan,nan
35,RPRNMLSKNHOFFDE88CA,坡道機械,0,nan,nan
36,RPRNMLSKNHOFFDE88CA,坡道機械,0,nan,nan
37,RPRNMLSKNHOFFDE88CA,坡道機械,0,nan,nan
38,RPRNMLSKNHOFFDE88CA,坡道機械,0,nan,nan
39,RPRNMLSKNHOFFDE88CA,坡道機械,0,nan,nan
40,RPWNMLMLNHOFFDE88CA,坡道平面,0,nan,nan
41,RPQNMLOLNHOFFDE48CA,坡道平面,0,21.1,nan
42,RPVNMLMKOHOFFEE88CA,坡道平面,0,nan,nan
43,RPUNMLSLNHOFFGE96CA,坡道平面,0,nan,nan
44,RPUOMLKLNHOFFIE09CA,坡道機械,0,nan,nan
45,RPSNMLLLNHOFFEE48CA,坡道平面,0,22.47,nan
46,RPPNMLOLNHOFFDE38CA,坡道平面,0,nan,nan
47,RPSPMLMLNHOFFDE68CA,坡道平面,0,nan,nan
48,RPTPMLQJOHOFFFE66CA,坡道平面,0,nan,nan
49,RPPNMLPKNHOFFDE68CD,坡道平面,0,21.09,nan
50,RPOOMLOJOHOFFEE38CA,坡道機械,0,nan,nan
51,RPPQMLKMNHOFFCE28CA,坡道平面,0,nan,nan
52,RPQOMLTLNHOFFCE98CA,坡道平面,0,nan,nan
53,RPVNMLOLNHOFFAE68CA,坡道平面,0,0.13,nan
54,RPVNMLOLNHOFFAE68CA,坡道平面,0,0.13,nan
55,RPPNMLMLOHOFFAE97CA,坡道平面,0,26.38,nan
56,RPPNMLMLOHOFFAE97CA,坡道平面,0,26.38,nan
57,RPQOMLRKOHOFFEE98CA,坡道平面,0,nan,nan
58,RPQPMLNKOHOFFDE68DA,坡道平面,0,35.23,nan
59,RPPNMLLLNHOFFDE38CD,坡道機械,0,nan,nan
60,RPRNMLRLNHOFFEE09DA,坡道平面,0,nan,nan
61,RPRNMLPLNHOFFGE98CA,坡道平面,0,nan,nan
62,RPQNMLKMNHOFFDE18CA,其他,0,nan,nan
63,RPQNMLTLNHOFFAE68CA,塔式車位,0,9.83,nan
64,RPQNMLTLNHOFFAE68CA,塔式車位,0,9.83,nan
65,RPQNMLTLNHOFFAE68CA,塔式車位,0,9.83,nan
66,RPQNMLTLNHOFFAE68CA,塔式車位,0,9.83,nan
67,RPQNMLTLNHOFFAE68CA,塔式車位,0,9.83,nan
68,RPQNMLTLNHOFFAE68CA,塔式車位,0,9.83,nan
69,RPQNMLTLNHOFFAE68CA,塔式車位,0,9.83,nan
70,RPQNMLTLNHOFFAE68CA,塔式車位,0,9.83,nan
71,RPQNMLTLNHOFFAE68CA,塔式車位,0,9.83,nan
72,RPQNMLTLNHOFFAE68CA,塔式車位,0,9.83,nan
73,RPTOMLMKOHOFFAE38CA,坡道機械,0,nan,nan
74,RPPOMLRLNHOFFCE68CA,坡道平面,0,23.93,nan
75,RPQOMLRLNHOFFDE88CA,坡道平面,0,25.88,nan
76,RPQOMLRLNHOFFDE88CA,坡道平面,0,25.88,nan
77,RPPOMLTLNHOFFEE09CA,坡道平面,0,19.7,nan
78,RPTNMLTLNHOFFGE96CA,坡道平面,0,nan,nan
79,RPWOMLTLNHOFFEE17CA,坡道平面,0,nan,nan
80,RPPNMLTLNHOFFDE88CA,坡道平面,0,nan,nan
81,RPXOMLNKOHOFFDE56CA,坡道平面,0,nan,nan
82,RPRQMLLKOHOFFDE58CA,坡道平面,0,nan,nan
83,RPRQMLLKOHOFFDE58CA,坡道平面,0,nan,nan
84,RPRPMLSKOHOFFCE09CA,升降平面,0,nan,nan
85,RPUNMLTLNHOFFCE66CA,坡道平面,0,30.51,nan
86,RPUNMLTLNHOFFCE66CA,坡道平面,0,30.51,nan
87,RPVNMLTLNHOFFCE76CA,坡道平面,1000000,30.51,nan
88,RPVNMLTLNHOFFCE76CA,坡道平面,1000000,30.51,nan
89,RPVNMLTLNHOFFCE76CA,坡道平面,1000000,30.51,nan
90,RPSOMLOJOHOFFEE78CA,其他,0,nan,nan
91,RPVOMLLMNHOFFEE09DA,升降機械,0,nan,nan
92,RPQNMLKMNHOFFFE48DA,坡道平面,0,nan,nan
93,RPSNMLKLOHOFFLE56CA,坡道平面,0,nan,nan
94,RPRNMLNKOHOFFCE38CA,坡道平面,0,nan,nan
95,RPWNMLKMNHOFFAE48CA,坡道機械,0,nan,nan
96,RPSNMLNJOHOFFAE18CA,坡道平面,0,nan,nan
97,RPVNMLTKOHOFFDE86CA,升降機械,0,nan,nan
98,RPVRMLNJOHOFFEE66CA,坡道平面,0,16.51,nan
99,RPPNMLMKOHOFFGE48CA,坡道平面,0,nan,nan
100,RPSNMLOKOHOFFGE98CA,坡道平面,0,nan,nan
101,RPTPMLLKOHOFFCE58CA,坡道平面,0,22.47,nan
102,RPQNMLPJOHOFFBE28CA,坡道平面,0,19.82,nan
103,RPTOMLPJOHOFFDE88CA,坡道平面,0,20.13,nan
104,RPWNMLMKOHOFFDE88CA,坡道平面,0,16.66,nan
105,RPTPMLRKOHOFFGE96CA,坡道平面,0,nan,nan
106,RPVOMLPJOHOFFGE86DA,坡道機械,0,nan,nan
107,RPPPMLOLOHOFFGE09DA,坡道平面,0,nan,nan
108,RPQNMLSKOHOFFEE98CA,坡道平面,1100000,36.24,nan
109,RPSNMLLJPHOFFEE48CA,坡道平面,0,nan,nan
110,RPQPMLLKOHOFFDE38CA,坡道機械,0,nan,nan
111,RPQNMLOLPHOFFDE68CA,一樓平面,0,15.3,nan
112,RPUPMLKKOHOFFCE58CA,坡道平面,0,nan,nan
113,RPPOMLOLOHOFFEE68CA,坡道平面,0,nan,nan
114,RPUNMLKKOHOFFGE78CA,坡道平面,0,nan,nan
115,RPQNMLOJOHOFFDE68CD,坡道機械,0,nan,nan
116,RPOOMLNKOHOFFGE68DA,坡道平面,0,nan,nan
117,RPQOMLKKOHOFFAE97DA,坡道平面,0,nan,nan
118,RPVNMLMKOHOFFCE78DA,坡道機械,0,18.51,nan
119,RPUNMLLKOHOFFIE09CA,坡道平面,0,nan,nan
120,RPQNMLOJPHOFFDE48CA,坡道平面,0,6.02,nan
121,RPPNMLMKOHOFFCE08CA,坡道平面,0,16.51,nan
122,RPVOMLPLOHOFFAE98CA,一樓平面,0,16.45,nan
123,RPVOMLPLOHOFFAE98CA,一樓平面,0,16.45,nan
124,RPVOMLPLOHOFFAE98CA,一樓平面,0,16.45,nan
125,RPVOMLPLOHOFFAE98CA,一樓平面,0,16.45,nan
126,RPQNMLNKOHOFFBE18CA,坡道平面,0,nan,nan
127,RPRPMLMJPHOFFEE68CA,坡道平面,0,17.47,nan
128,RPRPMLMJPHOFFEE68CA,坡道機械,0,7.54,nan
129,RPOOMLRKOHOFFEE78CA,坡道機械,0,8.56,nan
130,RPXOMLSKOHOFFFE27CA,一樓平面,0,nan,nan
131,RPSOMLOKOHOFFGE09CA,坡道平面,0,nan,nan
132,RPUOMLNKOHOFFGE56CA,坡道機械,0,nan,nan
133,RPPOMLQLOHOFFIE66CA,坡道平面,0,nan,nan
134,RPPNMLPLOHOFFGE88CA,坡道平面,0,38.6,nan
135,RPSPMLQLOHOFFGE86CA,坡道平面,1000000,23.02,nan
136,RPPPMLNKOHOFFGE78CA,坡道平面,0,nan,nan
137,RPPQMLSKOHOFFGE76CA,坡道機械,0,nan,nan
138,RPRNMLSKOHOFFEE09CA,坡道平面,1150000,36.24,nan
139,RPQOMLQLOHOFFDE88CA,坡道平面,0,28.03,nan
140,RPUOMLQLOHOFFDE66CA,坡道平面,0,28.03,nan
141,RPTNMLQLOHOFFDE09CA,坡道平面,0,28.03,nan
142,RPUNMLQLOHOFFDE56CA,坡道平面,0,28.03,nan
143,RPVNMLQLOHOFFDE66CA,坡道平面,0,28.03,nan
144,RPXNMLQLOHOFFDE86CA,坡道平面,0,28.03,nan
145,RPRNMLSKOHOFFBE78CA,坡道平面,0,27.88,nan
146,RPRNMLSKOHOFFBE78CA,坡道平面,0,32.17,nan
147,RPRPMLRLOHOFFAE88CA,坡道平面,0,nan,nan
148,RPUPMLSKOHOFFCE76CA,坡道平面,0,16.54,nan
149,RPPOMLSJPHOFFEE98CA,坡道平面,0,nan,nan
150,RPTOMLNLOHOFFEE98CA,坡道平面,0,nan,nan
151,RPTOMLNLOHOFFEE98CA,坡道平面,0,nan,nan
152,RPVOMLPJPHOFFBE98CA,坡道平面,0,nan,nan
153,RPPNMLOJPHOFFDE38CA,坡道平面,0,nan,nan
154,RPRNMLMJPHOFFGE68CA,坡道平面,0,nan,nan
155,RPTNMLOLOHOFFGE66DA,坡道平面,0,nan,nan
156,RPSNMLQLOHOFFEE09CA,坡道平面,0,25.65,nan
157,RPVOMLSLOHOFFCE86CA,坡道平面,0,26.32,nan
158,RPXOMLSLOHOFFCE07CA,坡道平面,0,26.32,nan
159,RPQPMLLJPHOFFCE28CA,坡道平面,1000000,24.86,nan
160,RPSPMLLJPHOFFCE48CA,坡道平面,1100000,24.86,nan
161,RPTPMLLJPHOFFCE58CA,坡道平面,1050000,24.86,nan
162,RPUPMLLJPHOFFCE68CA,坡道平面,1100000,24.86,nan
163,RPWPMLLJPHOFFCE88CA,坡道平面,1050000,24.86,nan
164,RPPNMLPLOHOFFAE28CA,坡道平面,0,nan,nan
165,RPUPMLTKOHOFFBE76CA,坡道平面,0,nan,nan
166,RPXPMLLJPHOFFCE98CA,坡道平面,1050000,24.86,nan
167,RPQQMLLJPHOFFCE38CA,坡道平面,1100000,24.86,nan
168,RPRQMLLJPHOFFCE48CA,坡道平面,1010000,24.86,nan
169,RPWPMLKKPHOFFEE09CA,坡道平面,0,19.55,nan
170,RPROMLLLOHOFFGE88DA,坡道平面,0,nan,nan
171,RPUPMLOLOHOFFGE96DA,坡道平面,0,20.6,nan
172,RPOPMLRLOHOFFGE56CA,坡道平面,0,nan,nan
173,RPVOMLQLOHOFFGE07CA,坡道平面,0,nan,nan
174,RPRNMLLJPHOFFEE38CA,坡道機械,0,14.24,nan
175,RPRNMLLJPHOFFEE38CA,坡道機械,0,14.24,nan
176,RPROMLRLOHOFFDE09CA,坡道平面,0,nan,nan
177,RPPNMLLLOHOFFAE87CA,坡道平面,0,15.49,nan
178,RPPOMLRLOHOFFDE88CA,坡道平面,0,23.08,nan
179,RPSNMLMJPHOFFGE78CA,坡道平面,0,nan,nan
180,RPQOMLPKPHOFFDE88DA,坡道平面,0,nan,nan
181,RPPNMLTKOHOFFEE66CD,坡道平面,0,26.6,nan
182,RPSQMLSLOHOFFEE96CA,坡道平面,0,nan,nan
183,RPVNMLMJPHOFFAE48CA,坡道機械,0,nan,nan
184,RPSPMLSJPHOFFDE66CA,坡道機械,0,nan,nan
185,RPTOMLSJPHOFFGE96CA,坡道平面,0,nan,nan
