編號,土地位置,土地移轉面積(平方公尺),使用分區或編定,權利人持分分母,權利人持分分子,移轉情形,地號
RPQNMLMLOHOFFAA67CA,河堤段五小段,1.85,都市：住,10000,69,持分移轉,5670000
RPQNMLMLOHOFFAA67CA,河堤段五小段,3.69,都市：商,10000,69,持分移轉,5700000
RPQOMLNJPHOFFBA87CA,圓環段三小段,6.07,都市：商,14,1,持分移轉,6760000
RPQOMLNJPHOFFBA87CA,圓環段三小段,1.36,都市：其他:道路地,14,1,持分移轉,6760001
RPQOMLNJPHOFFBA87CA,圓環段三小段,0.14,都市：其他:道路地,14,1,持分移轉,7040001
RPOPMLKLOHOFFAA47CA,興隆段一小段,30.29,都市：住,10000,40,持分移轉,4070001
RPOOMLKLOHOFFAA37CA,永昌段二小段,21.75,都市：住,4,1,持分移轉,3070000
RPOOMLKLOHOFFAA37CA,永昌段二小段,13.5,都市：住,4,1,持分移轉,3070001
RPROMLKLOHOFFAA67CA,萬慶段二小段,26,都市：住,4,1,持分移轉,5780000
RPPOMLKLOHOFFAA47CA,公訓段三小段,6.62,都市：住,10000,75,持分移轉,210000
RPPOMLKLOHOFFAA47CA,公訓段三小段,26.77,都市：住,10000,75,持分移轉,230000
RPPOMLKLOHOFFAA47CA,公訓段三小段,0.02,都市：住,10000,75,持分移轉,240002
RPPOMLOJPHOFFBA87CA,臨沂段一小段,12.38,都市：商,100000,3329,持分移轉,4150000
RPWOMLLJPHOFFBA28CA,城中段一小段,0.12,都市：商,2404000,7157,持分移轉,1420000
RPWOMLLJPHOFFBA28CA,城中段一小段,0.9,都市：商,2404000,1826,持分移轉,1450000
RPOPMLQLOHOFFBA18CA,青年段一小段,12.4,都市：住,31555,17,持分移轉,740000
RPSOMLOLOHOFFAA18CA,萬隆段二小段,0.71,都市：商,10000,125,持分移轉,2190000
RPSOMLOLOHOFFAA18CA,萬隆段二小段,0.34,都市：商,10000,125,持分移轉,2200001
RPSOMLOLOHOFFAA18CA,萬隆段二小段,0.39,都市：商,10000,125,持分移轉,2200002
RPSOMLOLOHOFFAA18CA,萬隆段二小段,0.31,都市：商,10000,125,持分移轉,2210000
RPSOMLOLOHOFFAA18CA,萬隆段二小段,0.41,都市：商,10000,125,持分移轉,2230001
RPSOMLOLOHOFFAA18CA,萬隆段二小段,0.72,都市：商,10000,125,持分移轉,2240000
RPSOMLOLOHOFFAA18CA,萬隆段二小段,25.35,都市：商,10000,125,持分移轉,2260000
RPSNMLOLOHOFFBA18CA,大龍段三小段,23,都市：住,5,1,持分移轉,6610000
RPTOMLMJPHOFFFA58DA,金華段二小段,44.65,都市：住,10000,893,持分移轉,9410000
RPSPMLTJPHOFFAA68CA,政大段四小段,30.8,都市：住,100000,1900,持分移轉,5890000
RPPOMLTJPHOFFAA28CA,華興段四小段,27.37,都市：住,10000,83,持分移轉,7850001
RPPOMLTJPHOFFAA28CA,華興段四小段,0.03,都市：其他:道,10000,83,持分移轉,7850004
RPPNMLMLOHOFFBA67CA,華中段一小段,30.5,都市：住,4,1,持分移轉,6360000
RPXPMLKLOHOFFBA48CA,圓環段三小段,0.35,都市：商,10000,2,持分移轉,4610000
RPROMLLLOHOFFBA87CA,中正段二小段,13.96,都市：商,10000,69,持分移轉,5830000
RPROMLLLOHOFFBA87CA,中正段二小段,2.77,都市：住,10000,69,持分移轉,5830001
RPROMLLLOHOFFBA87CA,中正段二小段,0.6,都市：商,10000,69,持分移轉,5830002
RPUOMLKLOHOFFAA97CA,河堤段二小段,14.52,都市：商,10000,253,持分移轉,4030000
RPUOMLKLOHOFFAA97CA,河堤段二小段,1.95,都市：住,10000,253,持分移轉,4660000
RPWOMLKLOHOFFAA18CA,政大段一小段,42.55,都市：住,100000,666,持分移轉,900000
RPTNMLOLOHOFFCA38CA,德惠段三小段,4.12,都市：住,10000,23,持分移轉,5230001
RPTNMLOLOHOFFCA38CA,德惠段三小段,2.44,都市：住,10000,23,持分移轉,5230000
RPPNMLMLOHOFFCA77CA,吉林段三小段,1.88,都市：商,10000,20,持分移轉,9190000
RPXNMLMLOHOFFCA58CA,吉林段四小段,4.5,都市：商,24,1,持分移轉,4860000
RPRRMLTKOHOFFCA98CA,中山段二小段,3.49,都市：商,487556,2390,持分移轉,690000
RPVSMLKLOHOFFCA68CA,正義段一小段,6.2,都市：商,10000,165,持分移轉,670000
RPWOMLKLOHOFFCA38CA,舊宗段,55.57,都市：住,100000,4216,持分移轉,1110004
RPQPMLSLOHOFFAA48CA,政大段二小段,23.37,都市：住,100000,781,持分移轉,4730000
RPVQMLKLOHOFFCA48CA,潭美段四小段,32.18,都市：住,10000,200,持分移轉,4680000
RPRRMLTJPHOFFCA98CA,長安段二小段,17.74,都市：商,30000,495,持分移轉,2800000
RPORMLOLOHOFFCA28CA,潭美段四小段,14.1,都市：住,10000,254,持分移轉,1790000
RPXPMLOLOHOFFCA98CA,東湖段三小段,34.46,都市：住,10000,476,持分移轉,110019
RPXPMLOLOHOFFCA98CA,東湖段三小段,0.33,都市：其他:道路用地,10000,476,持分移轉,110020
RPWQMLQLOHOFFCA56CA,潭美段五小段,17.5,都市：其他:工商混合區(不得作住宅使用),10000,123,持分移轉,150002
RPWQMLQLOHOFFCA56CA,潭美段五小段,1.19,都市：其他:工商混合區(不得作住宅使用),10000,123,持分移轉,150004
RPUSMLQKPHOFFCA56CA,康寧段三小段,16.97,都市：其他:市場用地,100000,410,持分移轉,2670001
RPVPMLKLOHOFFBA28CA,直興段一小段,49.37,都市：住,10000,131,持分移轉,1400000
RPWPMLKLOHOFFBA38CA,圓環段三小段,2.26,都市：商,10000,13,持分移轉,4610000
RPTNMLTLOHOFFDA98CA,南港段二小段,24.88,都市：商,8,1,持分移轉,6790000
RPUNMLNJPHOFFAA08CA,萬慶段二小段,7.59,都市：住,50000,9981,持分移轉,1710000
RPUNMLNJPHOFFAA08CA,萬慶段二小段,3.79,都市：住,50000,9981,持分移轉,1810000
RPUNMLNJPHOFFAA08CA,萬慶段二小段,9.42,都市：住,10000,94,持分移轉,1820000
RPUNMLNJPHOFFAA08CA,萬慶段二小段,0,都市：住,50000,1,持分移轉,1830000
RPUNMLNJPHOFFAA08CA,萬慶段二小段,0,都市：住,50000,1,持分移轉,1840000
RPUNMLNJPHOFFAA08CA,萬慶段二小段,0,都市：住,50000,1,持分移轉,1850000
RPUNMLNJPHOFFAA08CA,萬慶段二小段,0,都市：住,50000,1,持分移轉,1860000
RPUNMLNJPHOFFAA08CA,萬慶段二小段,0,都市：住,50000,1,持分移轉,1870000
RPUNMLNJPHOFFAA08CA,萬慶段二小段,0,都市：住,50000,1,持分移轉,1880000
RPUNMLNJPHOFFAA08CA,萬慶段二小段,0,都市：住,50000,1,持分移轉,1890000
RPUNMLNJPHOFFAA08CA,萬慶段二小段,0,都市：住,50000,1,持分移轉,1900000
RPVTMLRKPHOFFCA86CA,長安段二小段,6.33,都市：住,80000,879,持分移轉,7050000
RPVTMLRKPHOFFCA86CA,長安段二小段,2.08,都市：住,80000,879,持分移轉,7060000
RPVTMLRKPHOFFCA86CA,長安段二小段,5.07,都市：商,80000,879,持分移轉,7070000
RPVTMLRKPHOFFCA86CA,長安段二小段,9.97,都市：商,80000,879,持分移轉,7080000
RPQNMLMJPHOFFAA57CA,南海段五小段,39.33,都市：住,100000,2235,持分移轉,3990000
RPQNMLMJPHOFFAA57CA,南海段五小段,17.47,都市：住,100000,2235,持分移轉,4050000
RPQNMLMJPHOFFAA57CA,南海段五小段,11.15,都市：住,100000,2235,持分移轉,4070002
RPQPMLPLOHOFFDA48CA,西松段一小段,47.41,都市：住,100000,402,持分移轉,120000
RPRPMLPLOHOFFDA58CA,永吉段四小段,3.57,都市：其他:交通用地(公共設施用地),10000,34,持分移轉,1400007
RPRPMLPLOHOFFDA58CA,永吉段四小段,4.73,都市：商,10000,34,持分移轉,1410000
RPRPMLPLOHOFFDA58CA,永吉段四小段,0.02,都市：商,10000,34,持分移轉,1410001
RPQOMLPLOHOFFDA38CA,寶清段四小段,4.42,都市：其他:聯合開發區,100000,220,持分移轉,5990000
RPSPMLOLOHOFFDA58CA,雅祥段一小段,9.6,都市：商,10000,198,持分移轉,1950000
RPRPMLOLOHOFFDA48CA,永吉段一小段,11.83,都市：住,100000,739,持分移轉,1220000
RPQPMLQLOHOFFDA58CA,新光段二小段,26.81,都市：住,10000,608,持分移轉,1350001
RPUOMLQLOHOFFDA88CA,虎林段三小段,4.03,都市：商,180,6,持分移轉,3090000
RPTOMLQLOHOFFDA78CA,虎林段三小段,7.06,都市：商,720,42,持分移轉,3090000
RPUNMLKLOHOFFDA18CA,中南段四小段,16.86,都市：住,10000,486,持分移轉,4320000
RPTNMLMJPHOFFDA18CA,經貿段,33.17,都市：住,10000,496,持分移轉,290002
RPWTMLRKPHOFFCA96CA,長安段二小段,6.08,都市：住,80000,845,持分移轉,7050000
RPWTMLRKPHOFFCA96CA,長安段二小段,2,都市：住,80000,845,持分移轉,7060000
RPWTMLRKPHOFFCA96CA,長安段二小段,4.87,都市：商,80000,845,持分移轉,7070000
RPWTMLRKPHOFFCA96CA,長安段二小段,9.59,都市：商,80000,845,持分移轉,7080000
RPSOMLKLOHOFFEA18CA,陽明段四小段,21.58,都市：住,10000,113,持分移轉,1680000
RPVQMLOLOHOFFCA88CA,中山段三小段,5.09,都市：商,90000,174,持分移轉,2070000
RPQOMLKLOHOFFEA97CA,行義段一小段,26.6,都市：住,10000,153,持分移轉,3010000
RPXNMLLLOHOFFEA68CA,天母段三小段,0.86,都市：住,28,2,持分移轉,2030000
RPXNMLLLOHOFFEA68CA,天母段三小段,0.57,都市：其他:道路用地(公共設施用地),28,2,持分移轉,2030001
RPXNMLLLOHOFFEA68CA,天母段三小段,1.29,都市：住,28,2,持分移轉,2080000
RPXNMLLLOHOFFEA68CA,天母段三小段,2.07,都市：住,28,2,持分移轉,2100000
RPXNMLLLOHOFFEA68CA,天母段三小段,0.36,都市：其他:道路用地(公共設施用地),28,2,持分移轉,2100001
RPXNMLLLOHOFFEA68CA,天母段三小段,16.43,都市：住,28,2,持分移轉,2110000
RPPPMLTKOHOFFEA78CA,文林段一小段,30.77,都市：住,100000,1251,持分移轉,4760000
RPPPMLTKOHOFFEA78CA,文林段一小段,14.2,都市：住,100000,1251,持分移轉,4760012
RPPNMLKLOHOFFEA77CA,蘭雅段二小段,24.33,都市：住,100000,3196,持分移轉,4500000
RPPNMLKLOHOFFEA77CA,蘭雅段二小段,5.02,都市：住,100000,3196,持分移轉,4520000
RPTNMLPKPHOFFEA68CA,三合段,45.07,都市：住,100000,1790,持分移轉,320000
RPXOMLKLOHOFFFA78CA,復興段一小段,21.81,都市：住,10000,124,持分移轉,3820000
RPXOMLKLOHOFFFA78CA,復興段一小段,0.12,都市：其他:道路用地(公共設施用地),10000,124,持分移轉,4120000
RPWPMLSKPHOFFCA66CA,長安段二小段,6.08,都市：住,80000,845,持分移轉,7050000
RPWPMLSKPHOFFCA66CA,長安段二小段,2,都市：住,80000,845,持分移轉,7060000
RPWPMLSKPHOFFCA66CA,長安段二小段,4.87,都市：商,80000,845,持分移轉,7070000
RPWPMLSKPHOFFCA66CA,長安段二小段,9.59,都市：商,80000,845,持分移轉,7080000
RPRPMLKLOHOFFFA28CA,瑞安段一小段,21.06,都市：住,52880,47,持分移轉,2980000
RPPPMLKLOHOFFDA87CA,中南段二小段,46.74,都市：住,1000000000,21600000,持分移轉,8610000
RPTPMLKLOHOFFFA48CA,辛亥段三小段,36.75,都市：住,4,1,持分移轉,7340000
RPPUMLRKPHOFFCA98CA,長安段二小段,6.33,都市：住,80000,879,持分移轉,7050000
RPPUMLRKPHOFFCA98CA,長安段二小段,2.08,都市：住,80000,879,持分移轉,7060000
RPPUMLRKPHOFFCA98CA,長安段二小段,5.07,都市：商,80000,879,持分移轉,7070000
RPPUMLRKPHOFFCA98CA,長安段二小段,9.97,都市：商,80000,879,持分移轉,7080000
RPWNMLLLOHOFFFA68CA,復興段三小段,37.5,都市：商,4,1,持分移轉,140000
RPPNMLQLOHOFFFA48CA,仁愛段三小段,9.4,都市：住,274200,2930,持分移轉,4900000
RPXNMLPLOHOFFFA56CA,通化段一小段,8.3,都市：商,53180,166,持分移轉,2300000
RPXNMLPLOHOFFFA56CA,通化段一小段,5.6,都市：商,10000,31,持分移轉,2300001
RPQNMLKMOHOFFAA67DA,興隆段四小段,39.5,都市：商,4,1,持分移轉,3290000
RPPNMLNLOHOFFBA87DA,華江段二小段,26.39,都市：住,10000,157,持分移轉,3570000
RPWNMLKLOHOFFBA28DA,龍山段一小段,1.07,都市：商,10000,103,持分移轉,4630000
RPWNMLKLOHOFFBA28DA,龍山段一小段,1.14,都市：商,10000,105,持分移轉,4640000
RPWNMLKLOHOFFBA28DA,龍山段一小段,0.62,都市：商,10000,122,持分移轉,4680000
RPTNMLNLOHOFFBA28DA,華江段二小段,15.6,都市：住,5,1,持分移轉,2060003
RPTNMLNLOHOFFBA28DA,華江段二小段,1.45,都市：住,20,1,持分移轉,2080009
RPTNMLNLOHOFFBA28DA,華江段二小段,8.6,都市：住,5,1,持分移轉,2080012
RPUQMLOLOHOFFBA78DA,青年段一小段,43,都市：住,1,1,全筆移轉,3340000
RPWSMLKLOHOFFCA88DA,德惠段四小段,3.71,都市：商,10000,137,持分移轉,5700000
RPQPMLMJPHOFFBA97DA,臨沂段三小段,50.73,都市：住,10000,1433,持分移轉,5030000
RPOTMLKLOHOFFCA18DA,長春段一小段,22.82,都市：住,90152,76,持分移轉,20000
RPVNMLNLOHOFFCA58DA,東湖段七小段,10.06,都市：住,100000,222,持分移轉,430000
RPUOMLOLOHOFFCA68DA,東湖段三小段,40.48,都市：住,10000,833,持分移轉,220005
RPUOMLOLOHOFFCA68DA,東湖段三小段,13.91,都市：住,10000,833,持分移轉,220006
RPUOMLOLOHOFFCA68DA,東湖段三小段,0.25,都市：其他:道路用地(公共設施用地),10000,833,持分移轉,220011
RPWOMLLJPHOFFDA48CA,吳興段一小段,0.01,都市：商,4,1,持分移轉,2650000
RPWOMLLJPHOFFDA48CA,吳興段一小段,25.49,都市：住,4,1,持分移轉,2650001
RPQNMLNLOHOFFCA08DA,中山段一小段,13.45,都市：商,100000,747,持分移轉,4080000
RPRQMLOLOHOFFCA58DA,碧湖段一小段,94.44,都市：住,50000,327,持分移轉,7600000
RPRQMLOLOHOFFCA58DA,碧湖段一小段,1.23,都市：住,50000,327,持分移轉,7710006
RPVOMLPLOHOFFCA88DA,正義段一小段,6.45,都市：商,30000,147,持分移轉,1330000
RPRPMLKLOHOFFDA18DA,寶清段一小段,0.74,都市：工,300000,1005,持分移轉,6270000
RPRPMLKLOHOFFDA18DA,寶清段一小段,4.94,都市：商,300000,1005,持分移轉,6280000
RPTOMLKLOHOFFDA28DA,?和段一小段,70,都市：其他:保護區,1,1,全筆移轉,4990003
RPSNMLLLOHOFFDA18DA,?和段一小段,70,都市：其他:保護區,1,1,全筆移轉,4990005
RPPNMLKMOHOFFBA67DA,漢中段二小段,9.46,都市：商,14000,28,持分移轉,9770000
RPTNMLLLOHOFFDA28DA,?和段一小段,68,都市：其他:保護區,1,1,全筆移轉,4990006
RPUNMLLLOHOFFDA38DA,?和段一小段,74,都市：其他:保護區,1,1,全筆移轉,4990008
RPVSMLQKPHOFFCA66CA,康寧段三小段,16.97,都市：其他:市場用地,100000,410,持分移轉,2670001
RPPOMLLLOHOFFDA97DA,信義段一小段,18.6,都市：住,10,2,持分移轉,3190000
RPWQMLLLOHOFFDA88DA,永吉段二小段,23.71,都市：住,10000,388,持分移轉,4900000
RPQOMLLLOHOFFDA08DA,永吉段三小段,23.25,都市：住,4,1,持分移轉,8320000
RPPNMLNLOHOFFDA08DA,西松段二小段,29.25,都市：住,4,1,持分移轉,6400000
RPQNMLNLOHOFFDA18DA,西松段一小段,47.19,都市：住,100000,786,持分移轉,150002
RPUNMLLMPHOFFFA68CA,瑞安段二小段,0.14,都市：商,10000,2,持分移轉,5950000
RPUNMLLMPHOFFFA68CA,瑞安段二小段,0.06,都市：住,10000,2,持分移轉,6000000
RPTOMLTKOHOFFEA56DA,天玉段一小段,10.6,都市：住,1,1,全筆移轉,10030001
RPTOMLTKOHOFFEA56DA,天玉段一小段,1.54,都市：住,1,1,全筆移轉,10040001
RPOPMLLLOHOFFEA08DA,蘭雅段二小段,0.06,都市：住,100000,2,持分移轉,870000
RPUPMLKLOHOFFFA68DA,仁愛段一小段,17.36,都市：商,10000,48,持分移轉,40000
RPVOMLLMPHOFFCA58CA,西湖段一小段,92.83,都市：住,5300000,110757,持分移轉,6260000
RPVOMLLMPHOFFCA58CA,碧湖段四小段,3.13,都市：住,5300000,110757,持分移轉,10910000
RPPQMLKLOHOFFEA18DA,天母段二小段,0.63,都市：住,10000,10,持分移轉,650000
RPPOMLPLOHOFFFA58DA,仁愛段五小段,38.7,都市：住,1000,22,持分移轉,2240000
RPWNMLPLOHOFFFA56DA,龍泉段一小段,21.6,都市：住,5,1,持分移轉,6030000
RPWNMLPLOHOFFFA56DA,龍泉段一小段,23.26,都市：住,204,14,持分移轉,6040000
RPPNMLRLOHOFFFA68DA,仁愛段二小段,35.38,都市：住,60000,651,持分移轉,2820000
RPQPMLLJPHOFFFA28DA,復興段一小段,10.92,都市：住,10000,99,持分移轉,3150000
RPPNMLOKOHOFFAA97CD,公訓段三小段,15.85,都市：住,100000,5048,持分移轉,280000
RPSNMLLLOHOFFFA38DA,復興段三小段,5.65,都市：住,100000,562,持分移轉,5870000
RPXOMLLLOHOFFEA88DA,關渡段二小段,25.8,都市：住,10000,532,持分移轉,6940000
RPVNMLKMOHOFFDA48DA,信義段二小段,4.77,都市：住,10000,327,持分移轉,990006
RPVNMLKMOHOFFDA48DA,信義段三小段,14.91,都市：其他:住宅區(信義計畫特定專用區),10000,327,持分移轉,100002
RPUNMLKMOHOFFDA38DA,敦化段五小段,21.47,都市：住,10000,72,持分移轉,150000
RPPNMLRLOHOFFDA48DA,延吉段一小段,28.66,都市：住,10000,833,持分移轉,3690000
RPVPMLKLOHOFFDA58DA,祥和段一小段,35.06,都市：住,30000,159,持分移轉,250000
RPUPMLMJPHOFFCA48DA,長安段三小段,43.75,都市：商,7740,645,持分移轉,2470000
RPRNMLSJPHOFFCA58DA,長安段四小段,40,都市：其他:第參種商業區及第三種住宅區,3,1,持分移轉,4340000
RPUNMLPJQHOFFEA88DA,溫泉段四小段,1.07,都市：住,41135040,342792,持分移轉,4190000
RPTPMLOLOHOFFCA68DA,長安段四小段,3.04,都市：商,10000,86,持分移轉,1770000
RPUNMLQLOHOFFCA78DA,康寧段三小段,0.51,都市：住,10000,59,持分移轉,5500001
RPUNMLQLOHOFFCA78DA,康寧段四小段,13.65,都市：住,10000,59,持分移轉,380000
RPUNMLQLOHOFFCA78DA,康寧段四小段,0.05,都市：其他:公園用地,10000,59,持分移轉,380001
RPUNMLQLOHOFFCA78DA,康寧段四小段,0.04,都市：其他:公園用地,10000,59,持分移轉,380002
RPPNMLQLOHOFFBA18DA,福星段四小段,9.11,都市：商,100000,1230,持分移轉,4430000
RPPNMLQLOHOFFBA18DA,福星段四小段,0.01,都市：其他:道路用地,100000,1230,持分移轉,4450002
RPPNMLSJPHOFFDA38CA,雅祥段一小段,2.05,都市：住,10000,201,持分移轉,4220001
RPPNMLSJPHOFFDA38CA,雅祥段一小段,0.42,都市：住,10000,201,持分移轉,4190000
RPPNMLSJPHOFFDA38CA,雅祥段一小段,0.46,都市：住,10000,201,持分移轉,4050001
RPPNMLSJPHOFFDA38CA,雅祥段一小段,0.84,都市：住,10000,201,持分移轉,4030001
RPPNMLSJPHOFFDA38CA,雅祥段一小段,16.12,都市：商,10000,201,持分移轉,4020000
SPPNMLQLOHOFFBA28DA,福星段四小段,9.29,都市：商,100000,1254,持分移轉,4430000
SPPNMLQLOHOFFBA28DA,福星段四小段,0.01,都市：其他:道路用地,100000,1254,持分移轉,4450002
TPPNMLQLOHOFFBA38DA,福星段四小段,15.48,都市：商,100000,2090,持分移轉,4430000
TPPNMLQLOHOFFBA38DA,福星段四小段,0.01,都市：其他:道路用地,100000,2090,持分移轉,4450002
RPQNMLNLOHOFFBA97DA,延平段一小段,7.48,都市：商,10000,135,持分移轉,4520000
RPUQMLKKPHOFFCA48DA,東湖段三小段,7.62,都市：住,10000,80,持分移轉,30000
RPUQMLKKPHOFFCA48DA,東湖段三小段,3.37,都市：住,10000,80,持分移轉,30001
RPUQMLKKPHOFFCA48DA,東湖段三小段,7.24,都市：住,10000,80,持分移轉,30009
RPPNMLKMOHOFFAA57DA,萬芳段四小段,0.05,都市：住,100000,541,持分移轉,1000000
RPPNMLKMOHOFFAA57DA,萬芳段四小段,77.1,都市：其他:交通用地(公共設施用地),100000,541,持分移轉,1350000
RPXNMLLJPHOFFAA28DA,景美段四小段,3.18,都市：商,10000,111,持分移轉,6060000
RPXNMLKLOHOFFAA28DA,老泉段二小段,508,都市：其他:保護區,1,1,全筆移轉,1310000
RPXNMLKLOHOFFAA28DA,指南段四小段,1364,都市：其他:保護區,1,1,全筆移轉,6980000
RPTSMLLJPHOFFCA58DA,石潭段四小段,16.37,都市：住,10000,493,持分移轉,3750000
RPSNMLPLOHOFFFA68CA,瑞安段一小段,48.25,都市：住,10000,424,持分移轉,2810000
RPSNMLSLOHOFFFA98CA,復興段二小段,94.33,都市：商,288,48,持分移轉,330000
RPSQMLOJPHOFFEA78DA,大業段三小段,8.01,都市：住,100000,5933,持分移轉,5680000
RPSQMLOJPHOFFEA78DA,大業段三小段,22.43,都市：住,100000,5933,持分移轉,5700000
RPSQMLOJPHOFFEA78DA,大業段三小段,8.19,都市：住,100000,5933,持分移轉,5810000
RPTNMLSLOHOFFFA09CA,復興段二小段,19.2,都市：住,3528,117,持分移轉,590000
RPSPMLPJQHOFFCA58CA,長安段二小段,6.05,都市：住,80000,840,持分移轉,7050000
RPSPMLPJQHOFFCA58CA,長安段二小段,1.98,都市：住,80000,840,持分移轉,7060000
RPSPMLPJQHOFFCA58CA,長安段二小段,4.84,都市：商,80000,840,持分移轉,7070000
RPSPMLPJQHOFFCA58CA,長安段二小段,9.53,都市：商,80000,840,持分移轉,7080000
RPPNMLOLOHOFFFA28CA,復興段三小段,0.24,都市：其他:敦化南北路特定專用區(A區),10000,7,持分移轉,1490000
RPPNMLOLOHOFFFA28CA,復興段三小段,0.43,都市：其他:敦化南北路特定專用區(A區),10000,7,持分移轉,1540000
RPSOMLPLOHOFFBA48DA,大同段一小段,1.67,都市：商,259000,1892,持分移轉,8760000
RPSOMLPLOHOFFBA48DA,大同段一小段,0.02,都市：商,259000,209,持分移轉,8760001
RPSOMLPLOHOFFBA48DA,大同段一小段,0.02,都市：商,259000,209,持分移轉,8760002
RPSOMLPLOHOFFBA48DA,大同段一小段,15.24,都市：商,100000,759,持分移轉,8770000
RPSOMLPLOHOFFBA48DA,大同段一小段,1.53,都市：商,100000,759,持分移轉,8770001
RPTNMLKMOHOFFCA18DA,長春段二小段,25.13,都市：商,100000,1300,持分移轉,5160000
RPTNMLKMOHOFFCA18DA,長春段二小段,5.32,都市：商,100000,1300,持分移轉,5160001
RPVOMLLLOHOFFFA68CA,學府段一小段,9.3,都市：其他:敦化南北路特定專用區,10000,162,持分移轉,3320000
RPQNMLMLOHOFFFA18CA,金華段四小段,23.5,都市：住,13350,1175,持分移轉,2710000
RPPNMLMLOHOFFFA08CA,金華段四小段,19.99,都市：住,5000,33,持分移轉,1450001
RPOOMLLLOHOFFEA87CA,文林段三小段,35.5,都市：住,4,1,持分移轉,4390000
RPPOMLLLOHOFFEA97CA,三玉段一小段,14.03,都市：住,20000,175,持分移轉,4340000
RPQOMLLLOHOFFEA08CA,立農段三小段,27.25,都市：住,40,1,持分移轉,1920000
